Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
0.084360963,0.17667328,0.157966864,0.198183711,0.289836101,0.717621446,0.083688891,0.159093258,0.543995585,0.667219958,0.556781932,0.518032867,0.466823271,0.50422053,0.914757476,5
0.084365233,0.164100658,0.178918849,0.175842552,0.377611756,0.789985425,0.083268405,0.159100155,0.722947108,0.747218047,0.457955224,0.555747205,0.390057995,0.405083611,0.889510789,5
0.084390852,0.156332113,0.171035638,0.182622001,0.346944321,0.767233201,0.082476904,0.159141532,0.773821776,0.799838566,0.494356094,0.541413989,0.417537328,0.441114746,0.951350604,5
0.084437821,0.152256486,0.16931148,0.184287918,0.339980207,0.761720706,0.082217193,0.159217383,0.741480125,0.828763191,0.502753651,0.538062695,0.423926641,0.449507137,0.964126939,5
0.0844976,0.152472146,0.167287468,0.188163906,0.328160569,0.752046298,0.082431558,0.159313906,0.770249825,0.827869825,0.512717709,0.534106696,0.431558213,0.459504026,0.913288942,5
0.0845403,0.158529104,0.164761589,0.189352659,0.320532011,0.7455794,0.08255523,0.159382841,0.573062315,0.786325355,0.525046148,0.529339297,0.441144762,0.471931631,0.974173605,5
0.084565919,0.159889473,0.154327113,0.201406146,0.27646833,0.704377897,0.082592332,0.159424197,0.530819838,0.777357078,0.576272299,0.51043495,0.48233248,0.524263243,0.971121946,5
0.084595809,0.15150955,0.159333627,0.196838601,0.295142723,0.72269037,0.08245217,0.159472443,0.714762726,0.835716207,0.551716041,0.519288152,0.462290252,0.499037567,0.933419799,5
0.084625698,0.162634171,0.16826911,0.188383366,0.329823228,0.753432145,0.083392078,0.159520684,0.574235556,0.759555268,0.508952554,0.535203898,0.428399353,0.455721493,0.882300489,5
0.084638508,0.157997144,0.177279256,0.176295454,0.373123612,0.786802332,0.082633556,0.159541358,0.804922244,0.790965039,0.467238479,0.55133924,0.396535027,0.414218957,0.965557525,5
0.084676937,0.158269628,0.183039812,0.170877933,0.396942368,0.803165338,0.082670657,0.159603374,0.705925771,0.789498656,0.441537189,0.561491386,0.377416753,0.389017045,0.947283134,5
0.084685477,0.167437565,0.191999801,0.162794681,0.434206473,0.826364435,0.083260161,0.159617155,0.563827936,0.728615575,0.402351867,0.577553095,0.349166006,0.351134653,0.909393285,5
0.084783685,0.154487709,0.176748996,0.178290986,0.367911674,0.783044971,0.082938613,0.159775605,0.664359401,0.816718422,0.470636134,0.549615439,0.398840881,0.417571654,0.930964084,5
0.084852004,0.149136608,0.140145496,0.22212604,0.212478135,0.62978615,0.082757228,0.159885804,0.691011993,0.855408001,0.651359953,0.483514085,0.545396467,0.602991448,0.880727508,5
0.084864814,0.157113966,0.181995483,0.173620962,0.388905956,0.797787819,0.08361881,0.159906464,0.803979475,0.79935512,0.44745352,0.558607566,0.381457319,0.394793489,0.909025892,5
0.084873354,0.155657749,0.173577451,0.18182779,0.353973913,0.772662562,0.082596454,0.159920237,0.881189224,0.809506276,0.485824815,0.543445096,0.410177622,0.432619482,0.936251573,5
0.084898974,0.150796161,0.150036039,0.208336976,0.255474084,0.682094484,0.083000449,0.159961554,0.645486924,0.843999195,0.600278664,0.501041814,0.501604262,0.549172345,0.944577155,5
0.084911783,0.147175815,0.169662393,0.185699482,0.337977138,0.760109834,0.082505761,0.159982211,0.576485438,0.870267796,0.504345884,0.536213913,0.424322022,0.451101776,0.954145986,5
0.084933133,0.162646495,0.191906122,0.163948084,0.431450898,0.824740569,0.083280773,0.160016637,0.699926065,0.762580609,0.404375793,0.576033121,0.350217347,0.353075262,0.898442288,5
0.084941673,0.15210929,0.162728315,0.193109474,0.309158671,0.735594908,0.082625311,0.160030408,0.758752495,0.835107666,0.537605905,0.523610884,0.450354311,0.48465899,0.967770816,5
0.084963022,0.158718748,0.174338276,0.181856795,0.35555053,0.773862145,0.083157101,0.160064832,0.486164066,0.789371935,0.482916431,0.544338992,0.407812428,0.429730461,0.916351112,5
0.084967292,0.152465984,0.170830058,0.18403563,0.343722497,0.764699776,0.082695392,0.160071716,0.718138303,0.832851419,0.499248214,0.538019949,0.420291454,0.446000204,0.973883357,5
0.085044151,0.165985456,0.193505031,0.162492309,0.438228694,0.828710051,0.083326119,0.160195623,0.782450014,0.741639681,0.398230546,0.578296857,0.345702387,0.347188384,0.90526944,5
0.085065501,0.156071952,0.17931331,0.176145564,0.377845771,0.790150083,0.082794329,0.160230037,0.773696644,0.808627267,0.460868779,0.552723808,0.391061283,0.407946794,0.941861454,5
0.085074041,0.161470978,0.178530967,0.177647544,0.373075484,0.786767937,0.083519872,0.160243801,0.470271805,0.771874903,0.464472775,0.551275121,0.393734784,0.41149348,0.918929432,5
0.08508685,0.151486957,0.148581618,0.21185295,0.246488226,0.671951427,0.083804318,0.160264448,0.629922426,0.841058994,0.609047147,0.497491906,0.508599869,0.55833177,0.906005744,5
0.0851082,0.164497745,0.192312601,0.163424739,0.433508937,0.825954685,0.083284895,0.160298857,0.554989878,0.752060786,0.403769525,0.575808833,0.349517206,0.35249377,0.92201731,5
0.085150899,0.161435377,0.16986335,0.187827847,0.334279065,0.75710545,0.083684768,0.16036767,0.569037469,0.77289454,0.505034203,0.535327967,0.424433606,0.45179147,0.898921084,5
0.085159439,0.164182814,0.189320614,0.167086342,0.418868198,0.817145697,0.083256038,0.160381431,0.51974822,0.754657076,0.417060092,0.570166044,0.358905097,0.365277141,0.904821598,5
0.085167979,0.173966921,0.196678943,0.161034452,0.448566514,0.834607577,0.084344353,0.160395192,0.365361283,0.691768505,0.385516336,0.583311091,0.336604744,0.335059794,0.856798678,5
0.085180789,0.159067912,0.183678375,0.172253624,0.395443172,0.802172848,0.083272528,0.160415833,0.729990155,0.789224262,0.442043943,0.559936615,0.37696945,0.389511235,0.930252798,5
0.085206408,0.161349113,0.182686836,0.173220033,0.39125128,0.799371831,0.083161223,0.160457113,0.64581663,0.774038405,0.446636722,0.55802241,0.380297942,0.393995119,0.935492308,5
0.085223488,0.17424146,0.174999804,0.181104926,0.358473028,0.776068524,0.083672401,0.160484631,0.705027562,0.690588208,0.481627616,0.544155234,0.406389571,0.428451378,0.946671837,5
0.085313157,0.151461626,0.164169558,0.192653226,0.313047296,0.739056151,0.083058163,0.160629079,0.489430064,0.843628011,0.533223799,0.524285183,0.446198291,0.480210774,0.968921144,5
0.085338776,0.153675733,0.179592573,0.176783222,0.377143007,0.789655215,0.083078775,0.160670343,0.42981109,0.828210856,0.46143471,0.551774915,0.391028388,0.408503358,0.939089898,5
0.085372935,0.153663409,0.18118394,0.175355925,0.383536938,0.794115183,0.08317359,0.160725357,0.624151973,0.828655069,0.454483865,0.554443569,0.385812965,0.401676994,0.933972685,5
0.085398555,0.160075009,0.186304903,0.169745239,0.406510776,0.809387393,0.083350854,0.160766614,0.759511853,0.784602971,0.431849934,0.563475576,0.369189207,0.379591034,0.946873451,5
0.085407095,0.151588283,0.17537578,0.181150602,0.359190362,0.776606693,0.08276135,0.160780365,0.836092513,0.843716261,0.481136015,0.54386435,0.405704264,0.427963677,0.951214338,5
0.085475414,0.166524263,0.205971533,0.15235111,0.489523442,0.85625646,0.083693013,0.160890365,0.663004611,0.742413582,0.348804297,0.598256962,0.311007826,0.300425206,0.876432139,5
0.085488224,0.161572304,0.167441979,0.192917077,0.319441904,0.744640485,0.083441546,0.160910988,0.439586633,0.775398013,0.518782719,0.529242205,0.434523896,0.465609731,0.853206257,5
0.085488224,0.146187204,0.154495761,0.205948426,0.268783421,0.696440502,0.083066408,0.160910988,0.871197993,0.883713694,0.581926362,0.506076639,0.485203349,0.530107821,0.913462388,5
0.085518113,0.164233477,0.183923553,0.17550621,0.389180572,0.797973923,0.083668279,0.160959105,0.453885906,0.757925187,0.443191165,0.558574464,0.377263244,0.390630413,0.842755288,5
0.085543733,0.163303059,0.181640039,0.176372151,0.382429333,0.793349379,0.083400322,0.161000344,0.700021813,0.764367645,0.453572316,0.554353124,0.384858374,0.400783297,0.899775804,5
0.085573622,0.153836622,0.161511746,0.198215638,0.297170706,0.724600352,0.08456284,0.161048453,0.667539567,0.82953471,0.547886507,0.518195512,0.457393456,0.495126794,0.910136428,5
0.085577892,0.155212736,0.17167321,0.185096611,0.343445229,0.764480406,0.083313752,0.161055325,0.741959841,0.819926836,0.499460217,0.536346974,0.419389107,0.446212148,0.972391306,5
0.085624861,0.160247536,0.165130511,0.193112873,0.314207914,0.740079542,0.083651789,0.161130915,0.466207097,0.785741529,0.530755171,0.524404691,0.443681201,0.477708507,0.950481185,5
0.085624861,0.160546721,0.17244526,0.185395231,0.344508626,0.765320587,0.083383833,0.161130915,0.700144397,0.783712747,0.496177142,0.537483143,0.416787845,0.442932124,0.937727254,5
0.085637671,0.161844103,0.183640362,0.17500243,0.38961215,0.798266062,0.084661777,0.161151529,0.48579338,0.775085434,0.445245659,0.557431258,0.378575163,0.392636089,0.884310206,5
0.085637671,0.154630797,0.172564766,0.186491207,0.342620817,0.76382687,0.08337971,0.161151529,0.511131159,0.824622492,0.495707403,0.537630149,0.416405686,0.442463195,0.896402943,5
0.085650481,0.149680892,0.138382492,0.224482889,0.205186812,0.619875133,0.083606442,0.161172142,0.678109571,0.859977341,0.666566338,0.476456233,0.557042805,0.619227547,0.964156875,5
0.0856761,0.164019871,0.18844144,0.172027408,0.406338275,0.809276912,0.084488637,0.161213366,0.468630544,0.760930499,0.424292931,0.565808515,0.36328751,0.372265579,0.817174526,5
0.08571453,0.161282019,0.186093495,0.170854257,0.403687079,0.807571179,0.083676523,0.161275195,0.74395933,0.779652603,0.434868829,0.561406415,0.370876189,0.382524227,0.949896693,5
0.0857188,0.157629495,0.183872746,0.173502708,0.393247796,0.800710692,0.083251916,0.161282065,0.783456191,0.80461309,0.444747979,0.557415228,0.37807884,0.392150067,0.938038925,5
0.085757229,0.154216594,0.157826632,0.202802023,0.281225173,0.70917053,0.08360232,0.161343887,0.62077218,0.828778985,0.567239327,0.510677223,0.472667241,0.514954162,0.918472905,5
0.085761499,0.157508315,0.164375307,0.198369042,0.302860246,0.729880605,0.083738359,0.161350756,0.438654977,0.805889039,0.535324777,0.522355208,0.447045814,0.482342427,0.81500977,5
0.085782849,0.160505643,0.180453803,0.176305797,0.379991809,0.791654092,0.083754849,0.161385098,0.756566806,0.785601109,0.460508668,0.550967425,0.389604241,0.407592713,0.972999105,5
0.085799928,0.165737618,0.208782785,0.148701077,0.504650445,0.863620418,0.083540484,0.16141257,0.784712608,0.750812111,0.339410617,0.601476889,0.304253124,0.29165534,0.948389424,5
0.085812738,0.151962778,0.180171991,0.177141566,0.377664247,0.790022371,0.083544606,0.161433173,0.721285376,0.845322598,0.461981449,0.550306289,0.390649454,0.40904118,0.957184733,5
0.085851167,0.161568196,0.187272787,0.171585281,0.404719188,0.808236949,0.084026928,0.161494979,0.41499914,0.779109272,0.430571623,0.562783032,0.367542537,0.378350179,0.895209306,5
0.085872517,0.154915605,0.174190802,0.184980424,0.349049857,0.768873434,0.083610565,0.161529312,0.506969218,0.825072562,0.489746665,0.539312377,0.411447938,0.436520927,0.913339399,5
0.085902407,0.162588301,0.199415862,0.15957531,0.457986234,0.839822507,0.083734237,0.161577375,0.867866653,0.772767641,0.378714522,0.584185699,0.330789476,0.328599547,0.892383681,5
0.085962186,0.157538439,0.168045214,0.191437226,0.323515276,0.748129813,0.083804318,0.161673489,0.782613598,0.807749887,0.519161713,0.527879011,0.433975651,0.465991786,0.933381102,5
0.085979265,0.16516321,0.187386471,0.171691548,0.404742586,0.808252017,0.084381454,0.161700947,0.373770759,0.756394832,0.430914548,0.562301744,0.367587364,0.378682988,0.901355702,5
0.085983535,0.152722037,0.162616205,0.196074362,0.3034153,0.73038965,0.083849664,0.161707811,0.557120038,0.841715026,0.545356825,0.518082651,0.454615143,0.492546872,0.985851913,5
0.085996345,0.156892144,0.187039197,0.172329234,0.402632061,0.806888336,0.08404754,0.161728403,0.456767562,0.812575648,0.432555353,0.561590954,0.368748031,0.380276077,0.893270834,5
0.086013425,0.164276609,0.165649646,0.195562328,0.310718334,0.736989187,0.084191824,0.161755859,0.661785867,0.762614473,0.530936888,0.523342155,0.443122314,0.477892612,0.889323356,5
0.086026234,0.151261028,0.169750526,0.190250263,0.329382184,0.75306534,0.083742482,0.161776449,0.697853847,0.852591586,0.511532696,0.530591975,0.427925605,0.458312892,0.916162314,5
0.086026234,0.151469157,0.174363983,0.18364926,0.35204732,0.771187757,0.083400322,0.161776449,0.811496766,0.85110058,0.489982577,0.538821445,0.411364089,0.436755819,0.970368503,5
0.086056124,0.157909511,0.172779188,0.188125812,0.339896016,0.76165323,0.084286639,0.161824491,0.518035385,0.80615636,0.497543145,0.53583949,0.417088412,0.4442963,0.877704785,5
0.086103093,0.151223373,0.158838724,0.202381053,0.284072881,0.711996897,0.083635299,0.161899977,0.500651908,0.853673531,0.564654879,0.51074004,0.469916019,0.512297109,0.931342564,5
0.086107363,0.159156914,0.171967374,0.19074945,0.333112981,0.75614983,0.084257782,0.161906839,0.410172675,0.798109532,0.501678044,0.534126636,0.42017342,0.448430513,0.823549455,5
0.086107363,0.157222138,0.188395493,0.170787532,0.40887617,0.8108962,0.084076396,0.161906839,0.743221984,0.811435134,0.427326293,0.563417582,0.364792926,0.375203076,0.910652788,5
0.086132983,0.153462811,0.169689,0.189391124,0.330898867,0.754324281,0.083907378,0.161948008,0.682465935,0.838028119,0.512549648,0.529932534,0.42852674,0.459335062,0.960079855,5
0.086132983,0.164196506,0.172050473,0.189242699,0.336188621,0.758661765,0.084764838,0.161948008,0.646315244,0.764348251,0.50146333,0.534142275,0.419964119,0.448215655,0.875163106,5
0.086137253,0.146810905,0.156137879,0.204652047,0.274449083,0.702315916,0.083651789,0.161954869,0.69727115,0.886106591,0.578277045,0.505753304,0.48095703,0.526333983,0.964289318,5
0.086205571,0.157233092,0.17787327,0.180367093,0.36613985,0.78175244,0.083725992,0.162064638,0.65771534,0.81237281,0.475053394,0.544143114,0.399767415,0.421937815,0.97294838,5
0.086205571,0.152217462,0.164527869,0.194815749,0.309757028,0.736130777,0.083701258,0.162064638,0.749568711,0.847642148,0.537646802,0.520362156,0.448078127,0.484700541,0.979479289,5
0.086209841,0.149818503,0.161825454,0.198356774,0.297566611,0.724971493,0.083948602,0.162071497,0.549483517,0.864926438,0.550764383,0.515524903,0.458522196,0.49806514,0.963496794,5
0.086239731,0.157341264,0.178377642,0.180764973,0.366423668,0.781960008,0.083800195,0.162119514,0.73601533,0.811975844,0.472980658,0.544863287,0.398154285,0.419888021,0.943687696,5
0.086248271,0.154296696,0.16723054,0.19204169,0.320650548,0.745681269,0.083923867,0.162133232,0.609371691,0.833341503,0.524991667,0.524959743,0.438026537,0.471876566,0.975458625,5
0.08626535,0.15755487,0.174818565,0.185301869,0.34975749,0.769421979,0.084381454,0.162160667,0.80723497,0.810761266,0.48949181,0.538389289,0.410581711,0.436267199,0.921716072,5
0.08631659,0.173415106,0.174968571,0.184119859,0.352410265,0.771466346,0.085024549,0.162242965,0.751192287,0.706372897,0.489143535,0.538390592,0.410229544,0.435920507,0.963035367,5
0.086325129,0.161999515,0.184491439,0.176814727,0.387699819,0.796968432,0.084818429,0.16225668,0.794401809,0.781006381,0.446005665,0.555303971,0.378020145,0.39337849,0.864314079,5
0.086329399,0.154141284,0.166482937,0.194227723,0.314960162,0.740740497,0.083960969,0.162263538,0.774295046,0.835285187,0.529115076,0.523213786,0.441118962,0.476047498,0.937858582,5
0.086337939,0.142401861,0.144107793,0.220464496,0.223108619,0.643654961,0.083812563,0.162277253,0.610214775,0.921198345,0.641183212,0.483328894,0.533463429,0.592180595,0.939302387,5
0.086355019,0.161343636,0.185774772,0.172088355,0.400376099,0.805420375,0.084212436,0.162304681,0.748162635,0.785742866,0.440503356,0.557430867,0.373951844,0.388009187,0.988339331,5
0.086363559,0.162528053,0.17302107,0.186822957,0.342945174,0.764084225,0.084162967,0.162318394,0.515257138,0.777834928,0.498495747,0.534679733,0.41728707,0.445248097,0.947694969,5
0.086367829,0.154733492,0.175735791,0.183717843,0.354848328,0.773328678,0.084290761,0.162325251,0.638048834,0.831511527,0.485947841,0.539490661,0.407716001,0.432741768,0.953727291,5
0.086414798,0.162105634,0.170322282,0.192217461,0.326835349,0.750935722,0.084488637,0.162400669,0.395495674,0.78119893,0.511481788,0.529611675,0.427203212,0.458261736,0.869326575,5
0.086423338,0.154686253,0.173565999,0.187618117,0.342554573,0.763774273,0.084224803,0.16241438,0.770622657,0.832422602,0.496363918,0.535340739,0.415552036,0.443118603,0.905928811,5
0.086431878,0.166241509,0.172296454,0.187562494,0.339964101,0.761707799,0.085003937,0.162428091,0.541237636,0.753800096,0.502338023,0.533037254,0.420117628,0.449091058,0.957057536,5
0.086457497,0.152169537,0.158719455,0.204850068,0.279419731,0.707362125,0.084810184,0.162469222,0.504526275,0.850635862,0.567708637,0.508746597,0.47172684,0.515436962,0.891718623,5
0.086474577,0.171950673,0.206375483,0.152871492,0.489210059,0.856100497,0.084608186,0.162496641,0.379052679,0.717209435,0.35349293,0.593450726,0.312742538,0.304816539,0.953076875,5
0.086483117,0.153091055,0.166005963,0.195112488,0.312304032,0.738398448,0.084208313,0.16251035,0.494917398,0.844335435,0.532450933,0.521581602,0.443469321,0.479427096,0.942804194,5
0.086500196,0.170480079,0.204207304,0.154952426,0.479413605,0.851152955,0.084587574,0.162537766,0.388912373,0.726881294,0.36257807,0.589452762,0.318856438,0.313352259,0.956253157,5
0.086504466,0.175799002,0.19070345,0.170285802,0.415012566,0.81475767,0.085803683,0.16254462,0.43708835,0.693211317,0.419849414,0.565407376,0.358800285,0.36796957,0.887588131,5
0.086530086,0.158100523,0.186545308,0.172710609,0.400746969,0.805662436,0.084270149,0.162585743,0.759652318,0.809714831,0.438246673,0.557874752,0.372029439,0.385810784,0.956779469,5
0.086564245,0.168202301,0.19206772,0.167961044,0.423031594,0.819691921,0.084468025,0.162640568,0.43287627,0.742264378,0.414320939,0.567514332,0.354761976,0.362636364,0.927756906,5
0.086572785,0.159739538,0.183261169,0.176674953,0.385321119,0.795342878,0.084604064,0.162654273,0.431932366,0.79888297,0.453136139,0.55180893,0.382856312,0.400355785,0.942222007,5
0.086645374,0.157625387,0.180837212,0.178580555,0.376159751,0.788960873,0.084183579,0.162770755,0.582542866,0.814189477,0.464521517,0.547118813,0.391163515,0.411541484,0.973258995,5
0.086670994,0.174424257,0.198739148,0.165793052,0.44252362,0.831182871,0.085395565,0.16281186,0.401927707,0.703437757,0.38650357,0.57880004,0.335043535,0.335999089,0.775752685,5
0.086700883,0.164740791,0.18575073,0.179115033,0.385677498,0.795587235,0.08468239,0.162859813,0.706959427,0.766426443,0.442888742,0.555559407,0.375137666,0.390335329,0.778066542,5
0.086743582,0.150370319,0.155504883,0.207158921,0.268735275,0.696389999,0.084410311,0.16292831,0.756005566,0.866597176,0.585680136,0.501603773,0.48587769,0.533995601,0.97167583,5
0.086764932,0.159091189,0.143811014,0.226890524,0.212142066,0.629336653,0.086088129,0.162962555,0.543712218,0.805297539,0.645801767,0.480726705,0.536570366,0.597081465,0.789117644,5
0.086769202,0.15743232,0.18186129,0.179976444,0.375524403,0.788510993,0.084843163,0.162969404,0.739084104,0.816805412,0.460723471,0.54829056,0.388140749,0.407803911,0.899298718,5
0.086807631,0.154345989,0.174503039,0.186254,0.347214071,0.767444016,0.084245415,0.163031039,0.785533359,0.838831871,0.494604013,0.535022747,0.413548684,0.441362085,0.960211376,5
0.086811901,0.168461778,0.200658318,0.159587568,0.460741025,0.841319895,0.084690634,0.163037887,0.568625477,0.743022209,0.379335946,0.581446148,0.329876164,0.329188948,0.947396708,5
0.08687595,0.168543934,0.184596527,0.178059732,0.385356117,0.795366888,0.084987447,0.163140596,0.740925937,0.743119711,0.449174575,0.552587618,0.37945429,0.396476651,0.876923655,5
0.086935729,0.155541361,0.167635888,0.194654128,0.316581216,0.742158581,0.084719491,0.16323644,0.760246837,0.831738812,0.527755121,0.522177185,0.438966294,0.474671067,0.945643211,5
0.087012588,0.158693417,0.166926313,0.195604502,0.313314642,0.739292278,0.084777205,0.163359645,0.785837605,0.810577867,0.531667225,0.52052845,0.441901662,0.478632686,0.948764214,5
0.087102256,0.150679089,0.169546232,0.192866735,0.323967422,0.748513934,0.084418556,0.163503349,0.588253203,0.868162431,0.519814908,0.524719033,0.432466364,0.466650406,0.952175215,5
0.087106526,0.153831145,0.174772688,0.186347938,0.34760442,0.767748728,0.084599941,0.163510191,0.776025672,0.84560388,0.495364181,0.533962427,0.413617376,0.442120629,0.979612616,5
0.087157765,0.152964398,0.160483285,0.203147791,0.28609982,0.713989497,0.085012182,0.16359229,0.844334229,0.852315501,0.563882416,0.508375042,0.467317337,0.511503501,0.957348591,5
0.087204734,0.15936162,0.184389112,0.178599738,0.383796194,0.794294028,0.084839041,0.163667537,0.811176096,0.80794085,0.452268333,0.550495911,0.381194484,0.399505465,0.901593842,5
0.087213274,0.165124186,0.176313688,0.188067471,0.34751598,0.767679726,0.084863775,0.163681217,0.801888092,0.769007862,0.488957927,0.536144189,0.408564491,0.435735766,0.873251477,5
0.087238894,0.162679357,0.189908264,0.173072205,0.407326759,0.809909175,0.085152343,0.163722256,0.784241703,0.785663783,0.428108567,0.560093787,0.363579047,0.375961264,0.897757325,5
0.087251704,0.174906239,0.20615363,0.158873373,0.474694475,0.848718737,0.086488002,0.163742774,0.354619718,0.706009383,0.359323617,0.58880114,0.31557245,0.310290576,0.825240296,5
0.087255974,0.162193951,0.178372546,0.183657849,0.360612596,0.777669784,0.08519769,0.163749613,0.663080119,0.789120192,0.479792589,0.539571071,0.401570819,0.426631431,0.954121103,5
0.087320023,0.162256253,0.180711172,0.180644302,0.371690713,0.785775924,0.085350219,0.163852191,0.647603597,0.789346539,0.469574518,0.543380846,0.393813151,0.416523557,0.97930421,5
0.087349912,0.156074006,0.178604924,0.185214097,0.358013819,0.77572331,0.085374953,0.163900055,0.775055236,0.832295144,0.479356879,0.539497177,0.401086428,0.426199513,0.90126774,5
0.087431041,0.161246418,0.185485452,0.180144002,0.382992962,0.793739427,0.084946223,0.164029949,0.828088812,0.797335808,0.448871898,0.551253226,0.37833974,0.396180548,0.831437456,5
0.08744812,0.153622331,0.179056488,0.18268623,0.364020713,0.780196271,0.084756593,0.164057291,0.699740843,0.850663613,0.477949432,0.539789104,0.399865454,0.424804863,0.98361178,5
0.08745239,0.156321844,0.171249076,0.192773369,0.327730357,0.751686351,0.085762459,0.164064127,0.786582632,0.831617307,0.514151774,0.525953858,0.427455727,0.460946301,0.928743646,5
0.08745666,0.163841181,0.178652108,0.184197733,0.360134892,0.77731329,0.08550687,0.164070962,0.809795662,0.780032831,0.47985268,0.539029703,0.401280894,0.426691004,0.946710496,5
0.08746093,0.15549549,0.18530618,0.177541922,0.387960764,0.79714598,0.084999814,0.164077797,0.820248164,0.837518133,0.449866363,0.550779757,0.379019886,0.397153564,0.933051965,5
0.0874652,0.157125604,0.168564942,0.195054646,0.317778828,0.743200801,0.085391443,0.164084632,0.763782199,0.826123119,0.526936547,0.521140193,0.437383478,0.47384296,0.954363297,5
0.08749509,0.16113003,0.187113393,0.176996466,0.393006614,0.80054942,0.084950346,0.164132476,0.551912217,0.798780798,0.442071587,0.553797811,0.373274923,0.389538197,0.889249132,5
0.087520709,0.156355391,0.161021951,0.203111349,0.287278832,0.715141295,0.085152343,0.164173481,0.792935539,0.832089424,0.563746438,0.507519461,0.466532701,0.511363825,0.977440981,5
0.087546329,0.161707861,0.187810695,0.17390501,0.400990719,0.805821371,0.085494503,0.164214483,0.500350602,0.795363136,0.439327598,0.554762343,0.371199976,0.386863524,0.979048874,5
0.087729936,0.155134688,0.166952632,0.198698238,0.307625368,0.734216239,0.085877886,0.164508246,0.612945013,0.842863652,0.536434627,0.516955605,0.444371023,0.483469239,0.920651495,5
0.087738475,0.155474951,0.154911584,0.213166891,0.257120396,0.683911879,0.085923233,0.164521906,0.48280255,0.840546925,0.595610479,0.495643905,0.492162514,0.54430939,0.903491945,5
0.087751285,0.167412233,0.202981348,0.162854594,0.458515672,0.840111246,0.086026293,0.164542394,0.7401958,0.759208658,0.375618858,0.58048292,0.32594815,0.325665863,0.847792494,5
0.087802524,0.165014644,0.191594787,0.172276699,0.412704092,0.813313858,0.085906743,0.164624342,0.534666153,0.775639715,0.424421609,0.560101606,0.360056734,0.37239011,0.926000853,5
0.087819604,0.153624385,0.160220509,0.206399134,0.279760088,0.707704027,0.085568706,0.164651656,0.493393221,0.85453696,0.56974824,0.504619351,0.470829008,0.517536278,0.930448878,5
0.087819604,0.163687139,0.179867825,0.184355743,0.362419818,0.779013177,0.085684133,0.164651656,0.747594325,0.784722035,0.47672182,0.539307294,0.398327465,0.423589104,0.935278302,5
0.087823874,0.154437046,0.160055065,0.205754105,0.280564328,0.708510096,0.085630542,0.164658484,0.680524803,0.8487906,0.570592713,0.504306181,0.471505607,0.518405995,0.959090464,5
0.087836684,0.159024095,0.162511743,0.203300086,0.290018885,0.717797776,0.085630542,0.164678967,0.5415535,0.816743614,0.558635279,0.508579651,0.461835853,0.506119436,0.947687398,5
0.087849494,0.160454981,0.17002538,0.1960927,0.318891412,0.744164911,0.086046905,0.164699451,0.768650255,0.807009687,0.522613742,0.521779304,0.433330657,0.469474532,0.904940591,5
0.087853764,0.166924089,0.182297575,0.182325161,0.371700911,0.785783247,0.085849029,0.164706278,0.404515851,0.763450876,0.46593828,0.543420465,0.390232466,0.412937264,0.91930355,5
0.087866573,0.164944127,0.179042657,0.184622284,0.360124739,0.777305707,0.08602217,0.16472676,0.660435316,0.776753037,0.480796932,0.537609036,0.401307016,0.427627343,0.96207864,5
0.087956242,0.169868701,0.211910984,0.154256809,0.498470933,0.860650599,0.08583254,0.164870114,0.394098221,0.745139232,0.340311109,0.595133215,0.301847941,0.292494402,0.868145446,5
0.087994671,0.163053852,0.206638226,0.156782493,0.480630363,0.851775154,0.085461524,0.164931539,0.826246995,0.790763812,0.362023534,0.585623308,0.316340638,0.312830249,0.965921209,5
0.087998941,0.166670774,0.200043896,0.163816607,0.449819959,0.835310098,0.085700623,0.164938364,0.844328452,0.76657302,0.38950559,0.573969694,0.335159634,0.33885789,0.945344124,5
0.088024561,0.164503223,0.199034403,0.164303391,0.446490446,0.833438103,0.085292505,0.164979311,0.799866884,0.781292734,0.393932766,0.572052621,0.338197557,0.343080857,0.966929565,5
0.088028831,0.159703252,0.180074384,0.186994392,0.357620254,0.775427009,0.086409676,0.164986135,0.725760123,0.814015534,0.477170151,0.538595332,0.398316823,0.424033031,0.858461197,5
0.08804591,0.161259426,0.190922189,0.173098102,0.40948541,0.811282966,0.08540381,0.16501343,0.708250408,0.803494996,0.428932739,0.557634955,0.362913091,0.376760341,0.947915777,5
0.088122769,0.15687092,0.176655057,0.188602144,0.347196231,0.76743008,0.08571299,0.165136244,0.804971758,0.834699104,0.493465839,0.532086276,0.410446262,0.440226802,0.941267527,5
0.088139849,0.156258857,0.170677593,0.196140946,0.320166139,0.745264691,0.085927355,0.165163532,0.802075614,0.839180988,0.521492719,0.521465092,0.431949079,0.468342976,0.910088432,5
0.088144119,0.155839861,0.160912983,0.205148829,0.283407759,0.711339586,0.085840785,0.165170354,0.780709448,0.842181448,0.56857997,0.504235676,0.469279732,0.516333588,0.981079343,5
0.088156928,0.174316085,0.207072239,0.156999756,0.481101552,0.852015506,0.086046905,0.165190819,0.540923501,0.718488375,0.361262346,0.585511229,0.315595347,0.312113925,0.960174619,5
0.088289296,0.16379668,0.170708201,0.196505312,0.31954653,0.744730763,0.086236535,0.165402248,0.529056386,0.788710634,0.52235745,0.520766553,0.43235994,0.469215785,0.912751582,5
